annual_inc,loan_status,desc,open_acc,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,last_pymnt_d,last_credit_pull_d,bins
50132.0,0,11577,6,17,5928.84,5921.76,2979.22,26,76,2
75000.0,1,15770,7,23,19747.19275,19268.47,16500.0,29,72,1
36000.0,0,1783,10,27,8791.27,8791.27,5044.2,58,67,0
49244.0,1,14509,11,17,8551.255705,8417.64,8000.0,97,90,0
38500.0,1,13195,14,17,8881.116159000001,8853.36,8000.0,17,17,0
58000.0,1,9470,13,21,6731.608418000001,6731.61,6200.0,34,76,0
32108.0,0,14254,6,9,791.52,767.76,458.01,4,5,0
20000.0,1,3069,5,10,3091.121107,3091.12,2500.0,30,26,0
25000.0,1,13195,12,29,10538.48865,10509.22,9000.0,32,32,0
102000.0,1,13195,9,30,27836.81783,27520.75,25000.0,32,73,2
48000.0,1,7116,6,10,3229.095695,3229.1,2500.0,37,76,0
50000.0,1,16138,4,10,12433.20515,12156.93,10000.0,29,29,1
69476.0,1,9421,13,41,7138.084770999999,7133.52,6500.0,45,75,0
31200.0,0,13195,5,16,390.12,390.12,322.61,13,76,0
25000.0,0,8700,11,19,2773.45,2773.45,1067.61,40,42,0
58000.0,1,13195,10,27,40570.44997,40570.45,30750.0,73,75,3
57000.0,1,13195,8,10,7728.340120000001,7710.1,7000.0,52,76,0
27600.0,1,7343,9,20,3580.227657,3580.23,3000.0,47,72,0
40000.0,1,13195,5,21,27340.47,27244.21,20000.0,76,76,2
60000.0,1,13195,6,11,3721.5193329999997,3721.52,3500.0,33,33,0
136173.0,1,8787,8,27,8842.64877,8815.02,8000.0,58,62,0
75000.0,1,13757,16,35,4928.914246,4812.7,4000.0,32,24,0
50000.0,1,13195,4,9,8838.142087999999,8838.14,7500.0,53,76,0
68000.0,1,3314,5,21,9102.211972,9102.21,8700.0,16,59,0
105000.0,0,6254,13,42,28435.0,24277.7,19604.7,70,76,2
81120.0,1,13195,8,25,8353.061011,8353.06,8000.0,19,65,0
80000.0,1,1043,7,23,22950.55656,22835.8,20000.0,20,65,2
80000.0,1,2338,10,27,12977.882940000001,12952.43,12750.0,17,65,1
51000.0,1,13195,10,20,4010.105357,4010.11,3600.0,39,39,0
72000.0,1,13195,9,18,12843.84796,12551.94,11000.0,43,68,1
56000.0,1,13195,8,16,11175.0662,10853.15,10000.0,27,68,1
42996.0,1,7051,6,11,12303.23646,12272.48,10000.0,48,75,1
26000.0,1,5527,7,10,4182.16186,4156.02,4000.0,12,39,0
60000.0,0,10534,11,30,12114.84,12064.45,5685.04,45,55,2
35000.0,1,13195,5,12,15962.33998,15962.34,12000.0,69,75,1
42000.0,1,13195,6,20,6666.922383,6600.25,5000.0,52,48,0
45000.0,1,13195,9,20,8957.24,8677.33,8000.0,59,72,0
85000.0,0,13919,9,21,7289.19,5618.42,5368.31,1,76,2
41000.0,1,507,9,26,17506.42712,17248.18,13500.0,74,73,1
30000.0,1,14810,4,9,4672.840531,3991.54,4000.0,19,19,0
76500.0,1,13195,12,28,5375.9284689999995,5291.93,4800.0,36,76,0
86000.0,1,3128,5,21,8916.408447,8916.41,8000.0,52,61,0
90000.0,0,14182,10,24,6146.9,6049.77,2842.62,9,12,2
78000.0,1,13195,14,30,8114.755136,7378.74,7350.0,38,76,1
234996.0,1,3910,9,36,15958.1,15958.1,13175.0,64,50,2
35520.0,1,9552,5,7,20073.339930000002,19280.97,13300.0,69,70,1
60000.0,1,13195,12,25,20820.86867,20820.87,16000.0,56,72,1
50000.0,1,13195,7,16,9009.316537,9009.32,6800.0,54,76,0
42000.0,1,13195,6,12,6866.2267,6866.23,6000.0,40,61,0
14400.0,1,13195,5,5,3661.309849,3661.31,3000.0,48,48,0
45000.0,1,3469,9,23,13508.119990000001,13508.12,9100.0,71,71,0
87500.0,1,2966,12,27,25110.489980000002,25077.79,19200.0,72,76,2
57600.0,0,15721,9,32,15858.2,15858.2,11067.08,53,76,2
100000.0,1,4935,9,24,10804.00816,10804.01,10000.0,27,59,1
42000.0,0,13864,12,30,7608.77,7608.77,6983.37,24,76,0
90000.0,1,14016,22,41,11993.34592,11980.9,10000.0,29,29,1
55000.0,0,9792,10,24,4366.18,4366.18,3380.22,26,44,1
29004.0,1,9221,8,14,4196.701761,4196.7,3500.0,40,69,0
86807.0,0,12270,12,40,8500.6,8500.6,6353.31,22,27,1
74000.0,1,2878,18,29,4286.561941,4286.56,3500.0,52,65,0
75000.0,1,13195,15,19,7888.607270999999,7888.61,6625.0,57,76,0
54000.0,0,3487,12,28,19139.74,19083.51,10617.71,50,60,1
53000.0,1,10564,10,28,6004.80735,5998.81,5500.0,38,38,0
52180.0,0,5060,8,25,255.3,250.2,170.22,10,76,0
34000.0,0,14745,18,25,4247.04,4151.68,3070.92,2,76,0
40000.0,0,608,14,20,2405.53,2405.53,1506.23,28,30,0
60000.0,0,13195,8,32,3702.53,3702.53,2649.59,20,76,1
32000.0,1,13195,8,19,2498.17287,2498.17,2275.0,52,38,0
28800.0,1,13029,10,15,9009.560004,9009.56,7000.0,58,57,0
60000.0,1,10844,12,31,22661.16257,22632.26,19600.0,53,72,2
65000.0,0,12137,5,8,373.45,373.45,62.66,15,17,0
37440.0,1,10537,7,21,8002.484659000001,8002.48,7000.0,52,76,0
78000.0,1,4102,14,47,3334.223173,3334.22,3000.0,54,76,0
56000.0,1,13195,11,17,9186.05778,9186.06,7200.0,48,76,0
67386.0,1,346,13,35,1665.1893289999998,1665.19,1500.0,52,76,0
37000.0,1,6927,13,36,8812.348946,8812.35,7000.0,49,76,0
27360.0,1,728,6,18,8834.481789,8834.48,8000.0,43,64,0
18204.0,1,13195,8,9,5506.659996,5498.26,4500.0,42,42,0
70000.0,1,2724,14,37,21589.19332,21589.19,19425.0,29,63,2
43900.0,1,4775,9,15,16335.08999,15474.61,14000.0,36,54,1
75000.0,0,13195,6,31,23049.46,22799.68,5156.57,33,43,3
60000.0,1,13831,11,29,5905.015925,5609.78,5000.0,25,25,0
36000.0,1,13195,12,28,4846.023332,4846.02,4500.0,44,42,0
24000.0,0,14097,6,11,3116.58,133.12,2017.54,98,76,1
42048.0,1,13040,8,17,9553.112689,9525.01,8500.0,34,34,0
80000.0,1,1,7,12,6290.710668,6176.33,5500.0,33,33,0
59000.0,1,13195,8,38,4366.772779,4366.77,4000.0,56,48,0
70000.0,1,7764,13,24,6080.207268,6080.21,5600.0,59,59,0
47818.68,1,578,6,26,7306.189093999999,7279.33,6800.0,32,41,0
59520.0,1,13195,8,17,5689.9286329999995,5682.03,5000.0,26,33,0
54080.0,1,16119,7,14,9045.347408,7377.7,8000.0,5,33,0
66000.0,1,14187,12,18,6672.905682,6672.91,6000.0,13,59,0
72000.0,1,8475,14,30,16241.17741,16241.18,14825.0,59,69,1
66000.0,1,12621,19,50,10902.08379,6513.99,10000.0,8,76,1
70000.0,1,13195,14,50,5557.025543,5557.03,5000.0,54,76,0
65000.0,1,13195,13,20,23452.69,23452.69,20000.0,50,50,2
69000.0,1,9250,9,16,14784.22631,14731.43,14000.0,43,62,1
52000.0,1,7008,9,23,22890.62354,22547.26,20000.0,26,72,2
39996.0,1,732,7,22,24929.79204,24929.79,17500.01,73,74,1
81996.0,1,13195,11,44,8452.881076,8452.88,7000.0,29,76,0
45000.0,1,2811,4,6,11163.59267,11123.39,9600.0,14,46,1
42000.0,0,10896,10,25,8472.77,8472.77,3638.7,44,46,2
44004.0,1,1052,11,33,7215.995798999999,7216.0,6000.0,41,41,0
55000.0,1,3012,10,30,8703.998074,8105.6,8000.0,22,21,0
24240.0,1,4200,7,8,3258.808282,3258.81,3000.0,24,24,0
55600.0,1,12099,12,18,12012.92276,11986.81,11500.0,1,72,1
60000.0,1,13195,7,14,20862.009980000003,20862.01,16800.0,64,67,1
28956.0,1,6017,11,20,3571.006511,3571.01,3300.0,42,42,0
45000.0,1,13195,11,22,7601.142106,7492.55,7000.0,52,38,0
55000.0,1,8540,9,15,4861.393849,4861.39,4200.0,54,73,0
31577.0,1,1608,5,21,2736.335818,2736.34,2500.0,39,39,0
40000.0,1,12423,7,23,6501.265532,6474.18,6000.0,12,55,0
14400.0,0,324,2,4,1504.44,1429.0,885.01,13,75,0
40000.0,1,2606,7,15,6625.896239,6625.9,6000.0,44,72,0
24000.0,1,10495,7,9,5108.819651,5108.82,5000.0,31,72,0
42000.0,1,15789,5,14,17840.49896,13475.2,15000.0,44,76,1
50400.0,1,13195,5,17,8718.315762999999,8718.32,7000.0,46,62,0
32000.0,0,13195,9,11,3835.66,3835.66,2677.58,37,52,0
65000.0,0,13502,17,29,4701.72,4701.72,3459.09,12,23,0
39000.0,1,13195,6,15,4928.049091,4928.05,4000.0,55,50,0
30000.0,1,13195,2,7,9107.579997,9107.58,7200.0,50,76,0
45000.0,1,8072,2,6,6066.578753,6066.58,4800.0,29,73,0
146000.0,1,12323,29,54,3195.0550949999997,3195.06,2500.0,33,34,0
145000.0,1,14492,30,54,3914.1875520000003,3906.47,3000.0,31,34,0
39120.0,1,13195,8,26,7933.963623000001,7933.96,7000.0,42,76,0
75000.0,1,14400,7,28,9340.496101,9278.23,7500.0,28,76,0
75000.0,1,13195,8,14,19566.28002,19496.4,14000.0,60,76,1
68000.0,1,5542,6,22,6583.570720000001,6556.14,6000.0,36,36,0
32000.0,0,5579,7,18,4624.53,4624.53,2690.08,35,76,1
29000.0,1,13195,5,16,11305.18447,11220.4,10000.0,17,76,1
70000.0,1,11334,4,19,27133.264489999998,27133.26,24000.0,51,51,2
63000.0,0,3660,14,44,1604.3,1604.3,848.44,31,25,0
76200.0,1,13195,15,34,6620.6553810000005,6620.66,6000.0,24,75,0
67500.0,1,15200,7,16,5174.0,5148.13,5000.0,11,29,0
78050.0,0,13195,10,42,13560.32,13560.32,3535.87,42,46,1
139000.0,1,9366,9,33,39375.99506,39094.74,35000.0,40,26,3
90000.0,1,13195,16,34,6639.27102,6639.27,6000.0,31,31,0
71000.0,1,13195,13,49,1667.1115869999999,1639.33,1500.0,56,70,0
78700.0,1,13195,12,36,5901.1986560000005,5868.77,4550.0,72,72,0
77000.0,1,1064,8,27,9768.869226,9585.71,8000.0,27,76,0
57000.0,1,12455,7,14,9028.135737999999,8907.76,7500.0,35,35,0
48000.0,1,7842,20,32,6066.670032,6066.67,5650.0,37,76,0
120000.0,1,2888,9,27,5292.722828,5292.72,4500.0,35,48,0
53060.0,1,6259,14,20,15076.199369999998,14955.83,12000.0,53,53,1
125000.0,0,8805,5,12,10525.81,10007.11,5239.43,41,38,1
153000.0,0,14381,15,33,28124.74,27968.6,8418.09,2,76,2
52500.0,1,6802,10,13,7493.3769090000005,7225.76,7000.0,31,76,0
105000.0,1,13195,18,43,13834.20956,13257.78,12000.0,46,76,1
90000.0,1,326,12,23,11438.36868,11279.59,10000.0,40,39,1
79996.0,1,13066,4,14,30017.075589999997,29985.81,23999.99,13,76,2
60000.0,1,13195,10,23,14043.62077,14043.62,12000.0,38,52,1
56000.0,1,6616,10,18,9676.103729999999,9622.34,9000.0,36,44,0
40720.0,1,3034,6,17,12213.077640000001,11531.21,10000.0,36,65,1
51000.0,0,13195,8,18,1307.52,500.14,572.59,12,76,3
56550.0,1,7416,7,20,7539.67573,7351.18,6000.0,46,48,0
63360.0,1,13195,2,4,7549.4012920000005,7549.4,6500.0,56,76,0
65000.0,1,3639,10,41,6437.486298,6437.49,6000.0,29,25,0
64450.0,1,2902,5,41,14076.06721,13859.92,12000.0,27,25,1
82000.0,1,10447,7,16,6957.010001000001,6957.01,6000.0,58,58,0
14400.0,0,7648,2,4,252.35,252.35,160.04,27,76,0
51996.0,1,3124,9,23,5551.267416,5551.27,5000.0,56,76,0
36500.0,1,2337,9,22,4480.7358810000005,4480.74,4000.0,28,76,0
38000.0,0,13195,2,5,1094.62,1094.62,747.91,35,39,0
66000.0,1,13195,8,38,12745.48442,12745.48,9600.0,45,76,1
43200.0,1,13195,9,19,16427.61671,16427.62,12600.0,49,49,1
90000.0,1,4084,6,18,7328.918456,7328.92,6000.0,54,76,0
56900.0,1,13195,10,31,27865.931889999996,26890.62,25000.0,56,76,2
54000.0,1,5390,7,27,16954.77289,16927.6,15600.0,18,76,1
78000.0,1,14437,9,18,9156.603243000001,8756.01,8000.0,15,72,0
48000.0,1,13195,16,38,12811.13085,12532.82,10850.0,42,42,1
32004.0,1,6006,5,16,6183.125166,6183.13,5000.0,37,41,0
31200.0,1,13195,5,8,7145.697511,7145.7,5850.0,57,73,0
55200.0,1,2389,5,17,15694.028919999999,15421.58,12000.0,72,73,1
97000.0,1,13195,25,39,22651.379109999998,22588.98,17600.0,42,75,1
114000.0,1,16201,6,12,11500.77648,9443.5,9999.99,14,14,1
21600.0,1,14665,15,19,10965.68548,10691.56,10000.0,11,76,1
43000.0,1,14199,19,30,13039.90523,13030.43,11400.0,39,39,1
69996.0,1,13195,15,31,3304.7907219999997,3304.79,3000.0,46,49,0
64404.0,1,13835,5,6,14326.7998,14099.64,11999.99,29,74,1
41500.0,1,11500,8,9,10829.38,10829.38,8400.0,63,63,0
37000.0,0,8552,7,15,2481.75,2481.75,1099.95,29,72,1
35368.0,1,4480,8,9,6185.28345,6185.28,5100.0,54,76,0
70000.0,1,412,10,14,14778.88,14741.93,10000.0,74,73,1
100000.0,1,2899,9,14,17189.51238,16995.11,14000.0,36,36,1
28800.0,1,8623,8,14,18620.55409,18620.55,15000.0,59,76,1
42000.0,1,616,12,32,3602.458925,3602.46,3250.0,32,30,0
26000.0,1,13195,3,15,7217.640001999999,7217.64,6000.0,50,64,0
55000.0,1,5706,10,27,10748.70327,10748.7,9600.0,53,72,1
38500.0,1,11629,15,33,14478.129530000002,14478.13,12000.0,39,62,1
110000.0,1,2117,15,28,3690.73176,3690.73,3000.0,33,74,0
45000.0,0,13195,8,27,641.78,641.78,448.91,14,32,0
50000.0,1,13195,7,19,8001.780001,8001.78,7000.0,50,50,0
30000.0,1,13195,11,17,4503.310531,4212.49,4000.0,49,69,0
78400.0,1,13195,5,19,5538.198736,5538.2,5000.0,24,72,0
44000.0,1,382,13,18,7548.875634999999,6966.06,6800.0,52,75,0
20400.0,0,13195,6,9,9343.66,9317.82,7214.46,50,68,0
96000.0,1,7098,7,14,6065.638489,5914.0,5000.0,71,61,0
62000.0,1,5826,8,18,28324.46398,28292.28,22000.0,41,72,2
91000.0,1,5279,10,28,12233.22515,12233.23,10000.0,42,42,1
115000.0,1,5111,8,17,6934.491793000001,6934.49,6000.0,25,70,0
49278.0,1,806,13,32,13385.568309999999,13385.57,11000.0,39,30,1
99996.0,1,15700,6,18,8551.23984,8203.85,8000.0,6,70,0
50000.0,1,13195,4,11,15180.73577,14927.73,15000.0,22,13,1
58000.0,0,10404,11,18,10248.67,10180.3,2077.68,26,36,1
39504.0,1,14242,6,20,3275.099203,2592.79,3000.0,98,92,0
63144.0,1,3788,5,12,35758.95996,35758.96,22200.0,64,64,2
80000.0,1,13195,8,32,28829.6762,28800.85,25000.0,36,43,2
92000.0,1,6363,12,30,12269.540009999999,12222.38,9600.0,67,76,1
48000.0,1,8641,11,30,7235.598134000001,6934.11,6000.0,50,64,0
53000.0,0,13195,11,17,7895.01,3238.22,2445.29,24,25,3
100000.0,1,10743,13,25,13480.850230000002,13480.85,12000.0,53,76,1
56004.0,1,12993,4,8,11928.19764,11898.38,10000.0,34,34,1
79000.0,1,4611,11,26,9865.711187,9269.65,9000.0,35,67,0
121000.0,1,10738,10,15,47757.29997,47636.43,35000.0,66,66,3
75000.0,1,3816,10,13,29079.64828,26262.23,25000.0,40,39,2
35000.0,1,3217,7,9,7750.4770849999995,7445.99,7000.0,18,49,0
44000.0,0,13719,6,18,24142.17,23185.27,11740.72,45,76,2
50000.0,1,447,5,11,4624.702718,4046.61,4000.0,35,72,0
26400.0,0,13247,8,12,765.7,760.93,271.18,20,23,0
35000.0,1,13195,12,17,8003.318090000001,7976.64,7500.0,31,65,0
60000.0,0,14560,5,14,7380.76,7085.21,6043.6,19,76,1
152000.0,1,6744,7,31,15310.74556,14800.39,15000.0,21,21,1
65000.0,1,7325,13,40,27027.020930000002,27027.02,20000.0,51,76,2
60000.0,1,15902,9,30,10910.54006,6846.36,10000.0,7,32,1
37008.0,1,13195,5,13,10023.06409,10023.06,8000.0,48,60,0
24600.0,1,13195,6,22,10553.72,10553.72,9000.0,50,76,0
20400.0,1,7881,4,4,6987.25206,6987.25,6000.0,58,67,0
45600.0,1,6395,7,18,13565.70356,13565.7,12000.0,22,22,1
114000.0,1,2025,10,13,7007.277042000001,6978.08,6000.0,55,76,0
150000.0,1,7618,14,18,20267.99911,17732.4,15000.0,40,76,1
69600.0,1,15674,9,15,5142.407222999999,5116.7,5000.0,82,87,0
46576.0,1,3766,6,23,4889.54,4889.54,4800.0,23,22,0
45000.0,1,4151,7,13,22899.43001,22867.63,18000.0,67,67,2
75000.0,0,11617,14,28,7694.4,7678.37,3606.06,45,48,1
35000.0,1,10820,3,5,6178.749009,6178.75,5000.0,58,76,0
168000.0,1,13195,7,14,34946.17782,31874.43,26225.0,41,37,3
259000.0,1,14902,14,47,23940.590490000002,16496.44,20000.0,15,76,2
45000.0,1,1910,6,11,13022.48966,12993.16,11100.0,14,14,1
60000.0,1,13195,5,12,2070.4888370000003,2070.49,2000.0,17,71,0
70000.0,0,13195,8,16,5091.35,5091.35,2389.88,33,71,1
52000.0,1,13759,7,11,3353.745533,3353.75,3000.0,16,71,0
168000.0,1,13195,7,14,9866.375634,9866.38,8775.0,37,37,0
42500.0,0,13195,6,7,4528.28,4052.57,3927.69,42,45,0
54600.0,0,2142,7,29,359.39,359.39,0.0,101,13,0
52000.0,1,1505,20,63,32127.42145,32079.74,26000.0,44,44,2
53000.0,1,13195,19,69,17280.13117,17145.13,16000.0,19,44,1
61000.0,1,5483,8,22,8902.893514,8902.89,8000.0,35,35,0
182004.0,0,5436,7,27,11227.77,11227.77,2094.51,43,41,3
84000.0,1,13195,12,41,16672.80698,16672.81,14000.0,48,76,1
25000.0,1,13195,9,33,7177.878643000001,7121.14,6325.0,48,48,0
61200.0,0,16169,11,21,5011.52,495.04,3887.31,97,76,1
65000.0,0,13195,13,33,1655.2,1655.2,254.63,28,32,0
84000.0,1,10916,10,16,15291.6,15138.68,10000.0,62,76,1
62000.0,1,1888,14,29,12196.73639,12196.74,11000.0,27,48,1
54908.0,1,6689,8,13,17681.419980000002,17534.07,12000.0,61,76,1
225000.0,1,12721,12,30,3450.1956619999996,3450.2,3000.0,29,29,0
56000.0,0,4974,8,20,2135.09,2129.78,608.97,28,32,1
120000.0,1,2112,13,18,10857.53439,10803.25,10000.0,55,71,1
125000.0,1,15713,9,18,16175.5098,15424.5,14000.0,32,71,1
58800.0,1,2121,21,73,5981.455752000001,5981.46,5500.0,14,28,0
51000.0,1,1459,8,14,10498.10473,10498.1,10000.0,28,27,1
65004.0,1,330,8,22,23355.35545,22713.08,20000.0,52,76,2
40000.0,1,13195,7,8,12487.64958,12487.65,10500.0,47,55,1
210000.0,1,13195,10,19,7835.775602,7835.78,7500.0,34,33,0
150750.0,1,13195,7,28,9057.963802,9057.96,8150.0,53,53,0
150075.0,1,13195,7,28,18866.21398,18614.29,16850.0,54,53,2
110000.0,1,13195,6,16,17707.001519999998,17704.57,15000.0,56,76,1
104000.0,1,13195,11,28,20131.60816,20131.61,18000.0,46,45,2
60000.0,0,13195,2,14,2124.78,2124.78,1234.01,15,17,0
59000.0,1,7471,14,42,15368.40136,15368.4,13000.0,48,73,1
119500.0,1,13360,4,10,8259.442905,6780.37,6800.0,31,24,0
162000.0,1,13195,14,40,33179.77363,32526.34,25000.0,60,60,2
67000.0,1,13195,7,26,3283.517641,3283.52,3000.0,41,41,0
47700.0,1,4327,7,12,9390.523172,8764.48,9000.0,15,36,0
60000.0,1,10207,8,25,21791.38735,21488.73,18000.0,56,76,2
50000.0,0,15699,18,23,2911.26,0.0,1844.0,100,3,0
66000.0,1,4624,9,42,9135.442605,9135.44,8400.0,27,27,0
56700.0,1,4909,19,29,16788.267190000002,16788.27,15000.0,25,36,1
60000.0,1,3126,8,24,8839.419327,8839.42,7875.0,56,76,0
12000.0,1,11163,2,4,4677.641708,4677.64,4000.0,49,76,0
60000.0,1,14888,11,23,19955.4953,19837.71,16000.0,34,34,1
83004.0,1,13195,13,43,27027.302689999997,26830.23,24000.0,46,76,2
43000.0,1,1162,4,6,6491.86,6390.43,6400.0,19,19,0
72000.0,0,13829,13,23,10968.79,10915.38,8059.65,28,76,1
122000.0,1,6638,9,28,48963.198919999995,48928.23,35000.0,52,72,3
70000.0,1,279,11,11,1683.8224920000002,1683.82,1600.0,5,5,0
190000.0,1,12500,11,26,15115.241000000002,15085.59,12000.0,26,49,1
69996.0,1,15037,4,15,5824.984804,5452.84,5000.0,21,13,0
60000.0,1,6559,5,15,23187.78866,22797.13,18200.0,43,76,2
105000.0,1,11957,21,29,30825.42,30671.29,20000.0,74,76,2
67900.0,1,13195,17,47,2723.820455,2723.82,2400.0,55,72,0
336000.0,1,6551,11,20,10682.62628,10385.89,9000.0,49,76,0
45000.0,1,10018,9,26,7687.6125870000005,7687.61,6625.0,51,51,1
35000.0,1,13195,9,36,9660.91,9660.91,8000.0,58,76,0
100000.0,1,13195,14,37,6478.774564,6478.77,5400.0,45,45,0
52800.0,1,4950,12,19,15627.654480000001,15570.06,12000.0,55,55,1
65000.0,0,15992,7,12,2410.4,509.4,1830.23,78,76,1
51996.0,1,12723,8,9,5242.697656,5190.27,5000.0,7,7,0
45000.0,1,14814,6,25,15983.9712,12187.78,14000.0,5,55,1
40000.0,1,14986,10,23,7065.307346,7065.31,6000.0,32,32,0
38000.0,1,13195,5,7,24007.741619999997,22370.85,22000.0,25,35,2
65500.0,1,14159,8,44,9397.023804,9324.81,8000.0,19,66,0
26000.0,1,13195,16,18,2425.6043870000003,2425.6,2000.0,53,66,0
56000.0,1,13195,3,5,3747.5902939999996,3747.59,3200.0,51,67,0
74984.0,1,2317,12,28,14696.20525,14696.21,13500.0,33,33,1
41000.0,0,12190,19,19,1196.64,1189.17,866.52,10,76,0
135600.0,1,13195,8,27,1062.618168,1062.62,1000.0,26,39,0
27300.0,0,3102,19,25,2378.73,2378.73,1237.59,33,36,0
100000.0,1,203,7,22,17801.92571,17407.58,15799.99,20,76,1
53000.0,1,4596,6,19,8133.153240000001,8133.15,6700.0,38,75,0
54000.0,1,4077,5,24,21862.63002,21862.63,15000.0,75,75,1
35000.0,1,1458,4,20,22974.74003,22959.44,15000.0,73,72,1
95000.0,1,13195,8,26,21352.33774,21298.96,20000.0,24,69,2
99000.0,1,3917,12,27,22916.942590000002,22687.77,20000.0,14,52,2
30000.0,1,13224,7,9,2492.579222,2492.58,2200.0,30,76,0
42000.0,1,13195,10,14,11029.73795,11029.74,10000.0,24,63,1
55200.0,0,13195,9,49,1737.44,1737.44,1235.05,28,76,0
16000.0,1,3853,2,6,3466.3300240000003,3466.33,3000.0,28,27,0
70000.0,1,1660,9,21,16322.49018,16205.9,14000.0,43,51,1
70000.0,1,6561,7,13,8303.950003,8146.52,6000.0,61,61,0
55000.0,1,5062,9,28,9386.809077,9076.5,7500.0,44,72,0
65000.0,1,13195,8,16,10926.540009999999,10894.4,8500.0,62,62,0
103000.0,1,1435,11,27,30532.50147,30421.54,24250.0,26,26,2
105996.0,0,9292,12,34,4664.22,4547.62,3108.62,37,76,1
73426.0,1,13524,7,22,6090.214851,845.94,5100.0,13,13,0
100995.0,1,9078,10,17,16475.73194,16218.3,16000.0,31,31,1
70000.0,1,14995,11,20,19204.40751,19085.13,16100.0,35,35,1
62400.0,0,13195,7,12,359.62,340.53,0.0,101,0,0
26496.0,1,7398,9,13,5155.096712,5155.1,4400.0,59,69,0
65000.0,1,8030,3,3,2326.9686239999996,2326.97,1800.0,58,57,0
58000.0,1,2720,10,18,9822.369213,9822.37,8000.0,36,36,0
47000.0,1,13093,3,9,3968.4839340000003,551.04,3400.0,13,76,0
68500.0,1,14840,11,32,4681.224156,0.0,4200.0,94,76,0
144996.0,1,13195,10,56,28680.11,28608.41,20000.0,63,76,2
45000.0,1,8990,4,17,16701.010830000003,16673.63,15250.0,17,17,1
55000.0,1,13195,9,19,17797.42081,17742.49,16200.0,39,72,1
81000.0,1,13195,12,33,25302.106330000002,24985.83,20000.0,57,57,2
63175.25,0,14037,12,43,4201.08,2603.73,2311.22,100,76,1
96000.0,1,13266,17,22,15051.953440000001,13041.17,10800.0,37,76,1
33600.0,1,8801,3,4,12443.71345,12443.71,10000.0,47,47,1
103000.0,1,6408,15,39,5418.657931000001,5418.66,5000.0,55,55,0
54000.0,1,5986,3,8,13895.673840000001,13606.19,12000.01,36,36,1
30720.0,1,13195,9,19,3819.5968380000004,3819.6,3500.0,49,53,0
56000.0,1,13206,16,36,16522.028169999998,16324.16,12525.0,37,37,2
13200.0,0,1002,10,24,2118.4,2118.4,1686.81,29,26,0
116000.0,1,8313,15,44,44913.92997,44881.85,35000.0,58,64,3
53913.0,1,13195,18,27,12592.77363,12592.77,11500.0,56,62,1
80952.0,1,11449,12,17,16887.8,16887.8,13200.0,50,76,1
57850.0,1,4206,10,19,4713.667226,4713.67,4000.0,54,54,0
56544.0,1,10052,7,25,27386.88998,27386.89,23000.0,50,76,2
47800.0,1,13195,12,27,11196.56943,11196.57,10000.0,54,76,1
30159.96,1,9194,10,10,5918.661047,5918.66,5000.0,45,46,0
300000.0,1,13195,5,34,15268.82,13947.78,15025.0,1,1,2
50000.0,1,13195,11,25,9292.935443,9292.94,8000.0,48,76,0
54000.0,1,14759,9,24,5640.4647270000005,5358.44,5000.0,29,76,0
65000.0,1,23,9,15,4557.938875,4557.94,4000.0,15,61,0
110000.0,1,13195,10,28,5135.835081,5135.84,4800.0,40,72,0
70000.0,1,13195,5,9,12616.89134,12616.89,12000.0,35,72,1
47000.0,1,8271,8,12,18087.49992,18087.5,16500.0,44,75,1
139900.0,1,5612,14,36,36594.3813,36374.82,25000.0,49,72,2
63000.0,1,14985,10,17,18483.50729,7082.25,14999.99,32,32,1
120000.0,1,13195,14,28,17676.34835,17676.35,15000.0,53,71,1
200000.0,1,13195,15,31,1168.169676,1168.17,1000.0,41,41,0
72000.0,1,3423,7,15,12503.13726,12503.14,11200.0,56,56,1
47000.0,1,10989,12,21,7737.310001000001,7737.31,7000.0,64,72,0
48000.0,1,13195,10,19,5312.106949,5312.11,4500.0,48,72,0
65000.0,1,2813,12,25,8801.355715,7701.19,8000.0,27,25,0
32140.8,1,1501,7,11,13439.08645,13439.09,12000.0,29,47,1
27000.0,1,2362,12,17,2756.2845030000003,2756.28,2400.0,27,27,0
31200.0,1,2913,10,19,12160.41454,12160.41,11200.0,48,48,1
30000.0,1,6223,9,29,2288.1006350000002,2288.1,2000.0,25,25,0
100500.0,1,10551,9,26,35798.21503,35420.56,27575.0,54,76,3
39996.0,1,5889,3,21,11743.90385,11743.9,10000.0,41,41,1
60000.0,1,720,8,18,23001.65434,22972.9,20000.0,27,27,2
57000.0,1,3783,8,11,15609.24562,15609.25,12000.0,56,76,1
75000.0,1,10266,12,38,10575.57152,10549.13,10000.0,40,44,1
174996.0,1,8495,6,39,38240.53269,38176.8,30000.0,46,46,3
53004.0,1,9316,13,39,26617.600019999998,25996.0,18200.0,58,57,2
57000.0,0,13195,4,17,724.88,724.88,492.4,35,76,0
66000.0,1,6077,13,20,16979.308080000003,16979.31,14000.0,49,76,1
24000.0,1,13195,10,14,1828.5799789999999,1828.58,1600.0,52,72,0
180000.0,1,13195,13,29,15142.14181,15142.14,14000.0,56,76,1
17600.0,1,13476,3,5,4634.902306,4342.28,4000.0,6,6,0
82000.0,1,13195,6,30,15770.259180000001,15488.65,14000.0,58,76,1
